id,source,status,initial_wrong,verified_success,note
60,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
61,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
62,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
63,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
64,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
65,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
66,mmlu_high_school_mathematics,Success,2,1,
67,mmlu_high_school_mathematics,Success,4,1,
68,mmlu_high_school_mathematics,Success,1,1,
69,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
70,mmlu_high_school_mathematics,Success,4,2,
71,mmlu_high_school_mathematics,Success,1,1,
72,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
73,mmlu_high_school_mathematics,Success,1,1,
74,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
75,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
76,mmlu_high_school_mathematics,Success,2,1,
77,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
78,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
79,mmlu_high_school_mathematics,Success,2,1,
80,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
81,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
82,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
83,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
84,mmlu_high_school_mathematics,Success,2,1,
85,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
86,mmlu_high_school_mathematics,Success,1,1,
87,mmlu_high_school_mathematics,Success,1,1,
88,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
89,mmlu_high_school_mathematics,Success,4,2,
90,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
91,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
92,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
93,mmlu_high_school_mathematics,Success,2,2,
94,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
95,mmlu_high_school_mathematics,Success,3,1,
96,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
97,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
98,mmlu_high_school_mathematics,Success,2,2,
99,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
100,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
101,mmlu_high_school_mathematics,Success,1,1,
102,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
103,mmlu_high_school_mathematics,Success,1,1,
104,mmlu_high_school_mathematics,Success,5,2,
105,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
106,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
107,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
108,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
109,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
110,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
111,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
112,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
113,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
114,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
115,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
116,mmlu_high_school_mathematics,Success,3,1,
117,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
118,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
119,mmlu_high_school_mathematics,Success,2,2,
120,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
121,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
122,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
123,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
124,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
125,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
126,mmlu_high_school_mathematics,Success,3,3,
127,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
128,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
129,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
130,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
131,mmlu_high_school_mathematics,Success,1,1,
132,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
133,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
134,mmlu_high_school_mathematics,Success,1,1,
135,mmlu_high_school_mathematics,Success,1,1,
136,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
137,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
138,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
139,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
140,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
141,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
142,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
143,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
144,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
145,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
146,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
147,mmlu_high_school_mathematics,Success,3,1,
148,mmlu_high_school_mathematics,Success,3,2,
149,mmlu_high_school_mathematics,Success,1,1,
150,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
151,mmlu_high_school_mathematics,Success,2,1,
152,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
153,mmlu_high_school_mathematics,Success,2,1,
154,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
155,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
156,mmlu_high_school_mathematics,Success,2,2,
157,mmlu_high_school_mathematics,Success,4,3,
158,mmlu_high_school_mathematics,Success,2,2,
159,mmlu_high_school_mathematics,Success,1,1,
160,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
161,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
162,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
163,mmlu_high_school_mathematics,Success,3,2,
164,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
165,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
166,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
167,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
168,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
169,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
170,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
171,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
172,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
173,mmlu_high_school_mathematics,Success,1,1,
174,mmlu_high_school_mathematics,Success,3,2,
175,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
176,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
177,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
178,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
179,mmlu_high_school_mathematics,Success,5,1,
180,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
181,mmlu_high_school_mathematics,Success,3,3,
182,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
183,mmlu_high_school_mathematics,Success,2,2,
184,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
185,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
186,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
187,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
188,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
189,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
190,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
191,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
192,mmlu_high_school_mathematics,Success,4,4,
193,mmlu_high_school_mathematics,Success,3,1,
194,mmlu_high_school_mathematics,Success,2,2,
195,mmlu_high_school_mathematics,Success,1,1,
196,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
197,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
198,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
199,mmlu_high_school_mathematics,Success,1,1,
200,mmlu_high_school_mathematics,Success,1,1,
201,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
202,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
203,mmlu_high_school_mathematics,Success,4,2,
204,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
205,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
206,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
207,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
208,mmlu_high_school_mathematics,Success,4,4,
209,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
210,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
211,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
212,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
213,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
214,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
215,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
216,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
217,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
218,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
219,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
220,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
221,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
222,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
223,mmlu_high_school_mathematics,Success,5,2,
224,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
225,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
226,mmlu_high_school_mathematics,Success,5,1,
227,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
228,mmlu_high_school_mathematics,Success,3,3,
229,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
230,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
231,mmlu_high_school_mathematics,Success,3,1,
232,mmlu_high_school_mathematics,Success,3,1,
233,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
234,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
235,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
236,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
237,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
238,mmlu_high_school_mathematics,Success,2,1,
239,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
240,mmlu_high_school_mathematics,Success,2,1,
241,mmlu_high_school_mathematics,Success,2,2,
242,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
243,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
244,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
245,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
246,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
247,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
248,mmlu_high_school_mathematics,Success,3,1,
249,mmlu_high_school_mathematics,Success,2,2,
250,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
251,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
252,mmlu_high_school_mathematics,Success,3,1,
253,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
254,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
255,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
256,mmlu_high_school_mathematics,Success,1,1,
257,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
258,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
259,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
260,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
261,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
262,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
263,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
264,mmlu_high_school_mathematics,Success,3,2,
265,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
266,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
267,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
268,mmlu_high_school_mathematics,Success,1,1,
269,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
270,mmlu_high_school_world_history,Success,5,2,
271,mmlu_high_school_world_history,Success,5,3,
272,mmlu_high_school_world_history,Success,4,1,
273,mmlu_high_school_world_history,Success,5,1,
274,mmlu_high_school_world_history,Success,5,1,
275,mmlu_high_school_world_history,Success,2,2,
276,mmlu_high_school_world_history,Skipped (All Correct),0,0,
277,mmlu_high_school_world_history,Success,5,1,
278,mmlu_high_school_world_history,Success,5,1,
279,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
280,mmlu_high_school_world_history,Success,5,1,
281,mmlu_high_school_world_history,Success,1,1,
282,mmlu_high_school_world_history,Success,2,1,
283,mmlu_high_school_world_history,Success,2,2,
284,mmlu_high_school_world_history,Success,5,2,
285,mmlu_high_school_world_history,Success,3,2,
286,mmlu_high_school_world_history,Success,4,1,
287,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
288,mmlu_high_school_world_history,Success,5,1,
289,mmlu_high_school_world_history,Success,4,1,
290,mmlu_high_school_world_history,Skipped (All Correct),0,0,
291,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
292,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
293,mmlu_high_school_world_history,Success,4,2,
294,mmlu_high_school_world_history,Success,5,1,
295,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
296,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
297,mmlu_high_school_world_history,Success,4,3,
298,mmlu_high_school_world_history,Success,2,1,
299,mmlu_high_school_world_history,Success,4,2,
300,mmlu_high_school_world_history,Success,3,1,
301,mmlu_high_school_world_history,Success,5,1,
302,mmlu_high_school_world_history,Success,3,1,
303,mmlu_high_school_world_history,Success,5,1,
304,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
305,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
306,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
307,mmlu_high_school_world_history,Success,3,1,
308,mmlu_high_school_world_history,Success,4,1,
309,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
310,mmlu_high_school_world_history,Success,5,2,
311,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
312,mmlu_high_school_world_history,Success,3,3,
313,mmlu_high_school_world_history,Success,3,1,
314,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
315,mmlu_high_school_world_history,Success,5,2,
316,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
317,mmlu_high_school_world_history,Success,1,1,
318,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
319,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
320,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
321,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
322,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
323,mmlu_high_school_world_history,Success,4,1,
324,mmlu_high_school_world_history,Success,1,1,
325,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
326,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
327,mmlu_high_school_world_history,Success,4,1,
328,mmlu_high_school_world_history,Skipped (All Correct),0,0,
329,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
330,mmlu_high_school_world_history,Success,1,1,
331,mmlu_high_school_world_history,Success,3,1,
332,mmlu_high_school_world_history,Success,3,2,
333,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
334,mmlu_high_school_world_history,Success,2,2,
335,mmlu_high_school_world_history,Success,3,1,
336,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
337,mmlu_high_school_world_history,Success,2,1,
338,mmlu_high_school_world_history,Success,3,1,
339,mmlu_high_school_world_history,Skipped (All Correct),0,0,
340,mmlu_high_school_world_history,Success,3,3,
341,mmlu_high_school_world_history,Success,5,3,
342,mmlu_high_school_world_history,Success,4,1,
343,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
344,mmlu_high_school_world_history,Success,3,3,
345,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
346,mmlu_high_school_world_history,Success,5,1,
347,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
348,mmlu_high_school_world_history,Failed (Verification),1,0,All candidates failed
349,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
350,mmlu_high_school_world_history,Success,1,1,
351,mmlu_high_school_world_history,Success,3,1,
352,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
353,mmlu_high_school_world_history,Success,5,1,
354,mmlu_high_school_world_history,Success,4,1,
355,mmlu_high_school_world_history,Success,5,1,
356,mmlu_high_school_world_history,Success,3,3,
357,mmlu_high_school_world_history,Success,3,1,
358,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
359,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
360,mmlu_high_school_world_history,Success,5,1,
361,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
362,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
363,mmlu_high_school_world_history,Success,3,3,
364,mmlu_high_school_world_history,Success,5,1,
365,mmlu_high_school_world_history,Success,2,2,
366,mmlu_high_school_world_history,Success,3,2,
367,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
368,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
369,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
370,mmlu_high_school_world_history,Success,4,2,
371,mmlu_high_school_world_history,Success,4,1,
372,mmlu_high_school_world_history,Success,2,1,
373,mmlu_high_school_world_history,Skipped (All Correct),0,0,
374,mmlu_high_school_world_history,Success,2,1,
375,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
376,mmlu_high_school_world_history,Success,2,1,
377,mmlu_high_school_world_history,Success,3,1,
378,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
379,mmlu_high_school_world_history,Success,5,1,
380,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
381,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
382,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
383,mmlu_high_school_world_history,Success,5,1,
384,mmlu_high_school_world_history,Success,2,1,
385,mmlu_high_school_world_history,Success,2,2,
386,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
387,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
388,mmlu_high_school_world_history,Success,3,1,
389,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
390,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
391,mmlu_high_school_world_history,Success,4,1,
392,mmlu_high_school_world_history,Success,3,3,
393,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
394,mmlu_high_school_world_history,Success,3,1,
395,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
396,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
397,mmlu_high_school_world_history,Success,4,2,
398,mmlu_high_school_world_history,Success,3,2,
399,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
400,mmlu_high_school_world_history,Success,4,1,
401,mmlu_high_school_world_history,Success,3,1,
402,mmlu_high_school_world_history,Success,4,2,
403,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
404,mmlu_high_school_world_history,Success,4,1,
405,mmlu_high_school_world_history,Success,2,1,
406,mmlu_high_school_world_history,Success,4,1,
407,mmlu_high_school_world_history,Success,3,2,
408,mmlu_high_school_world_history,Success,3,1,
409,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
410,mmlu_high_school_world_history,Success,3,2,
411,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
412,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
413,mmlu_high_school_world_history,Success,4,2,
414,mmlu_high_school_world_history,Success,4,1,
415,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
416,mmlu_high_school_world_history,Success,5,1,
417,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
418,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
419,mmlu_high_school_world_history,Success,4,1,
420,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
421,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
422,mmlu_high_school_world_history,Success,5,1,
423,mmlu_high_school_world_history,Success,2,1,
424,mmlu_high_school_world_history,Success,5,3,
425,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
426,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
427,mmlu_high_school_world_history,Success,1,1,
428,mmlu_high_school_world_history,Success,3,3,
429,mmlu_high_school_world_history,Success,2,1,
430,mmlu_high_school_world_history,Success,1,1,
431,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
432,mmlu_high_school_world_history,Success,3,2,
433,mmlu_high_school_world_history,Success,1,1,
434,mmlu_high_school_world_history,Success,3,2,
435,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
436,mmlu_high_school_world_history,Success,1,1,
437,mmlu_high_school_world_history,Success,4,2,
438,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
439,mmlu_high_school_world_history,Failed (Verification),1,0,All candidates failed
440,mmlu_high_school_world_history,Success,3,1,
441,mmlu_high_school_world_history,Success,3,1,
442,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
443,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
444,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
445,mmlu_high_school_world_history,Success,4,1,
446,mmlu_high_school_world_history,Success,4,1,
447,mmlu_high_school_world_history,Success,1,1,
448,mmlu_high_school_world_history,Success,4,1,
449,mmlu_high_school_world_history,Success,4,1,
450,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
451,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
452,mmlu_high_school_world_history,Success,4,1,
453,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
454,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
455,mmlu_high_school_world_history,Success,3,1,
456,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
457,mmlu_high_school_world_history,Success,5,1,
458,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
459,mmlu_high_school_world_history,Success,2,2,
460,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
461,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
462,mmlu_high_school_world_history,Success,5,1,
463,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
464,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
465,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
466,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
467,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
468,mmlu_high_school_world_history,Success,3,2,
469,mmlu_high_school_world_history,Success,5,2,
470,mmlu_high_school_world_history,Success,2,1,
471,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
472,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
473,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
474,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
475,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
476,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
477,mmlu_high_school_world_history,Success,5,1,
478,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
479,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
480,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
481,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
