id,source,status,initial_wrong,verified_success,note
93,mmlu_high_school_mathematics,Success,1,1,
94,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
95,mmlu_high_school_mathematics,Success,5,1,
96,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
97,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
98,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
99,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
100,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
101,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
102,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
103,mmlu_high_school_mathematics,Success,1,1,
104,mmlu_high_school_mathematics,Success,6,1,
105,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
106,mmlu_high_school_mathematics,Success,3,1,
107,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
108,mmlu_high_school_mathematics,Success,4,4,
109,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
110,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
111,mmlu_high_school_mathematics,Success,3,2,
112,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
113,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
114,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
115,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
116,mmlu_high_school_mathematics,Success,4,1,
117,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
118,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
119,mmlu_high_school_mathematics,Success,3,1,
120,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
121,mmlu_high_school_mathematics,Success,6,5,
122,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
123,mmlu_high_school_mathematics,Success,1,1,
124,mmlu_high_school_mathematics,Success,6,1,
125,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
126,mmlu_high_school_mathematics,Success,3,2,
127,mmlu_high_school_mathematics,Success,6,1,
128,mmlu_high_school_mathematics,Success,2,2,
129,mmlu_high_school_mathematics,Success,1,1,
130,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
131,mmlu_high_school_mathematics,Success,1,1,
132,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
133,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
134,mmlu_high_school_mathematics,Success,1,1,
135,mmlu_high_school_mathematics,Success,2,2,
136,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
137,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
138,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
139,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
140,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
141,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
142,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
143,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
144,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
145,mmlu_high_school_mathematics,Success,5,1,
146,mmlu_high_school_mathematics,Success,1,1,
147,mmlu_high_school_mathematics,Success,3,2,
148,mmlu_high_school_mathematics,Success,3,3,
149,mmlu_high_school_mathematics,Success,2,1,
150,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
151,mmlu_high_school_mathematics,Success,2,2,
152,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
153,mmlu_high_school_mathematics,Success,3,3,
154,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
155,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
156,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
157,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
158,mmlu_high_school_mathematics,Success,4,2,
159,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
160,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
161,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
162,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
163,mmlu_high_school_mathematics,Success,1,1,
164,mmlu_high_school_mathematics,Success,3,1,
165,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
166,mmlu_high_school_mathematics,Success,4,4,
167,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
168,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
169,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
170,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
171,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
172,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
173,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
174,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
175,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
176,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
177,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
178,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
179,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
180,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
181,mmlu_high_school_mathematics,Success,1,1,
182,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
183,mmlu_high_school_mathematics,Success,1,1,
184,mmlu_high_school_mathematics,Success,1,1,
185,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
186,mmlu_high_school_mathematics,Success,2,2,
187,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
188,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
189,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
190,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
191,mmlu_high_school_mathematics,Success,1,1,
192,mmlu_high_school_mathematics,Success,3,1,
193,mmlu_high_school_mathematics,Success,4,1,
194,mmlu_high_school_mathematics,Success,3,3,
195,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
196,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
197,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
198,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
199,mmlu_high_school_mathematics,Success,3,2,
200,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
201,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
202,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
203,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
204,mmlu_high_school_mathematics,Success,1,1,
205,mmlu_high_school_mathematics,Success,6,1,
206,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
207,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
208,mmlu_high_school_mathematics,Success,4,4,
209,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
210,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
211,mmlu_high_school_mathematics,Success,1,1,
212,mmlu_high_school_mathematics,Success,2,1,
213,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
214,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
215,mmlu_high_school_mathematics,Success,6,1,
216,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
217,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
218,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
219,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
220,mmlu_high_school_mathematics,Success,4,3,
221,mmlu_high_school_mathematics,Success,1,1,
222,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
223,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
224,mmlu_high_school_mathematics,Success,3,1,
225,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
226,mmlu_high_school_mathematics,Success,5,1,
227,mmlu_high_school_mathematics,Failed (Verification),3,0,All candidates failed
228,mmlu_high_school_mathematics,Success,3,2,
229,mmlu_high_school_mathematics,Success,1,1,
230,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
231,mmlu_high_school_mathematics,Success,4,3,
232,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
233,mmlu_high_school_mathematics,Success,1,1,
234,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
235,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
236,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
237,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
238,mmlu_high_school_mathematics,Failed (Verification),1,0,All candidates failed
239,mmlu_high_school_mathematics,Failed (Verification),6,0,All candidates failed
240,mmlu_high_school_mathematics,Success,5,3,
241,mmlu_high_school_mathematics,Success,3,3,
242,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
243,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
244,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
245,mmlu_high_school_mathematics,Success,4,2,
246,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
247,mmlu_high_school_mathematics,Success,3,1,
248,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
249,mmlu_high_school_mathematics,Success,3,2,
250,mmlu_high_school_mathematics,Success,1,1,
251,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
252,mmlu_high_school_mathematics,Success,5,1,
253,mmlu_high_school_mathematics,Success,1,1,
254,mmlu_high_school_mathematics,Success,3,3,
255,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
256,mmlu_high_school_mathematics,Success,1,1,
257,mmlu_high_school_mathematics,Failed (Verification),2,0,All candidates failed
258,mmlu_high_school_mathematics,Success,3,3,
259,mmlu_high_school_mathematics,Failed (Verification),5,0,All candidates failed
260,mmlu_high_school_mathematics,Success,4,2,
261,mmlu_high_school_mathematics,Success,2,2,
262,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
263,mmlu_high_school_mathematics,Success,3,3,
264,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
265,mmlu_high_school_mathematics,Success,5,1,
266,mmlu_high_school_mathematics,Success,1,1,
267,mmlu_high_school_mathematics,Skipped (All Correct),0,0,
268,mmlu_high_school_mathematics,Success,3,3,
269,mmlu_high_school_mathematics,Failed (Verification),4,0,All candidates failed
270,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
271,mmlu_high_school_world_history,Success,6,1,
272,mmlu_high_school_world_history,Success,5,2,
273,mmlu_high_school_world_history,Success,3,1,
274,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
275,mmlu_high_school_world_history,Success,2,2,
276,mmlu_high_school_world_history,Success,1,1,
277,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
278,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
279,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
280,mmlu_high_school_world_history,Success,6,1,
281,mmlu_high_school_world_history,Success,1,1,
282,mmlu_high_school_world_history,Success,2,1,
283,mmlu_high_school_world_history,Skipped (All Correct),0,0,
284,mmlu_high_school_world_history,Success,6,2,
285,mmlu_high_school_world_history,Success,2,1,
286,mmlu_high_school_world_history,Success,4,1,
287,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
288,mmlu_high_school_world_history,Success,5,1,
289,mmlu_high_school_world_history,Success,6,1,
290,mmlu_high_school_world_history,Skipped (All Correct),0,0,
291,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
292,mmlu_high_school_world_history,Success,6,1,
293,mmlu_high_school_world_history,Success,5,1,
294,mmlu_high_school_world_history,Success,6,2,
295,mmlu_high_school_world_history,Success,6,2,
296,mmlu_high_school_world_history,Success,1,1,
297,mmlu_high_school_world_history,Success,6,1,
298,mmlu_high_school_world_history,Skipped (All Correct),0,0,
299,mmlu_high_school_world_history,Success,1,1,
300,mmlu_high_school_world_history,Skipped (All Correct),0,0,
301,mmlu_high_school_world_history,Success,5,2,
302,mmlu_high_school_world_history,Success,2,1,
303,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
304,mmlu_high_school_world_history,Success,6,2,
305,mmlu_high_school_world_history,Success,4,1,
306,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
307,mmlu_high_school_world_history,Success,4,1,
308,mmlu_high_school_world_history,Success,6,2,
309,mmlu_high_school_world_history,Success,4,1,
310,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
311,mmlu_high_school_world_history,Success,5,2,
312,mmlu_high_school_world_history,Success,2,1,
313,mmlu_high_school_world_history,Success,2,1,
314,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
315,mmlu_high_school_world_history,Success,5,1,
316,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
317,mmlu_high_school_world_history,Success,1,1,
318,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
319,mmlu_high_school_world_history,Success,6,3,
320,mmlu_high_school_world_history,Success,6,1,
321,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
322,mmlu_high_school_world_history,Failed (Verification),1,0,All candidates failed
323,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
324,mmlu_high_school_world_history,Failed (Verification),1,0,All candidates failed
325,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
326,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
327,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
328,mmlu_high_school_world_history,Success,1,1,
329,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
330,mmlu_high_school_world_history,Success,1,1,
331,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
332,mmlu_high_school_world_history,Success,4,2,
333,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
334,mmlu_high_school_world_history,Success,1,1,
335,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
336,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
337,mmlu_high_school_world_history,Success,1,1,
338,mmlu_high_school_world_history,Success,6,1,
339,mmlu_high_school_world_history,Success,3,1,
340,mmlu_high_school_world_history,Skipped (All Correct),0,0,
341,mmlu_high_school_world_history,Success,6,1,
342,mmlu_high_school_world_history,Success,6,2,
343,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
344,mmlu_high_school_world_history,Success,1,1,
345,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
346,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
347,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
348,mmlu_high_school_world_history,Skipped (All Correct),0,0,
349,mmlu_high_school_world_history,Success,5,1,
350,mmlu_high_school_world_history,Success,1,1,
351,mmlu_high_school_world_history,Success,3,1,
352,mmlu_high_school_world_history,Success,5,1,
353,mmlu_high_school_world_history,Success,5,2,
354,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
355,mmlu_high_school_world_history,Failed (Verification),3,0,All candidates failed
356,mmlu_high_school_world_history,Success,5,1,
357,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
358,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
359,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
360,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
361,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
362,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
363,mmlu_high_school_world_history,Success,2,1,
364,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
365,mmlu_high_school_world_history,Success,1,1,
366,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
367,mmlu_high_school_world_history,Success,5,1,
368,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
369,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
370,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
371,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
372,mmlu_high_school_world_history,Success,1,1,
373,mmlu_high_school_world_history,Success,1,1,
374,mmlu_high_school_world_history,Success,4,3,
375,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
376,mmlu_high_school_world_history,Skipped (All Correct),0,0,
377,mmlu_high_school_world_history,Success,3,1,
378,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
379,mmlu_high_school_world_history,Success,4,1,
380,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
381,mmlu_high_school_world_history,Success,6,2,
382,mmlu_high_school_world_history,Success,5,3,
383,mmlu_high_school_world_history,Success,5,1,
384,mmlu_high_school_world_history,Success,1,1,
385,mmlu_high_school_world_history,Success,1,1,
386,mmlu_high_school_world_history,Success,6,1,
387,mmlu_high_school_world_history,Success,6,1,
388,mmlu_high_school_world_history,Success,6,2,
389,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
390,mmlu_high_school_world_history,Success,6,1,
391,mmlu_high_school_world_history,Success,6,1,
392,mmlu_high_school_world_history,Success,1,1,
393,mmlu_high_school_world_history,Success,5,1,
394,mmlu_high_school_world_history,Success,2,1,
395,mmlu_high_school_world_history,Success,2,1,
396,mmlu_high_school_world_history,Success,6,1,
397,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
398,mmlu_high_school_world_history,Skipped (All Correct),0,0,
399,mmlu_high_school_world_history,Failed (Verification),6,0,All candidates failed
400,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
401,mmlu_high_school_world_history,Failed (Verification),2,0,All candidates failed
402,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
403,mmlu_high_school_world_history,Success,6,2,
404,mmlu_high_school_world_history,Success,6,1,
405,mmlu_high_school_world_history,Success,5,3,
406,mmlu_high_school_world_history,Success,6,1,
407,mmlu_high_school_world_history,Success,6,4,
408,mmlu_high_school_world_history,Failed (Verification),5,0,All candidates failed
409,mmlu_high_school_world_history,Failed (Verification),4,0,All candidates failed
410,mmlu_high_school_world_history,Success,4,1,
